date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:07:15	3867/3867	---M--	200	added ('OK')	text/css	date:Tue,%2027%20Sep%202016%2013:07:11%20GMT	http://provocativequestions.nci.nih.gov/portal_css/GreenTheme/deprecated.css	C:/site_migration/ProvocativeQuestionsSite/Provocative%20Questions/provocativequestions.nci.nih.gov/portal_css/GreenTheme/deprecated.css	(from http://provocativequestions.nci.nih.gov/)
09:07:15	391/391	---M--	200	added ('OK')	text/css	date:Tue,%2027%20Sep%202016%2013:07:11%20GMT	http://provocativequestions.nci.nih.gov/portal_css/GreenTheme/generated.css	C:/site_migration/ProvocativeQuestionsSite/Provocative%20Questions/provocativequestions.nci.nih.gov/portal_css/GreenTheme/generated.css	(from http://provocativequestions.nci.nih.gov/)
09:07:15	85/85	---M--	200	added ('OK')	text/css	date:Tue,%2027%20Sep%202016%2013:07:11%20GMT	http://provocativequestions.nci.nih.gov/portal_css/GreenTheme/textSmall.css	C:/site_migration/ProvocativeQuestionsSite/Provocative%20Questions/provocativequestions.nci.nih.gov/portal_css/GreenTheme/textSmall.css	(from http://provocativequestions.nci.nih.gov/)
09:07:15	85/85	---M--	200	added ('OK')	text/css	date:Tue,%2027%20Sep%202016%2013:07:12%20GMT	http://provocativequestions.nci.nih.gov/portal_css/GreenTheme/textLarge.css	C:/site_migration/ProvocativeQuestionsSite/Provocative%20Questions/provocativequestions.nci.nih.gov/portal_css/GreenTheme/textLarge.css	(from http://provocativequestions.nci.nih.gov/)
09:07:16	7982/7982	---M--	200	added ('OK')	text/css	date:Tue,%2027%20Sep%202016%2013:07:12%20GMT	http://provocativequestions.nci.nih.gov/portal_css/GreenTheme/greentheme.css	C:/site_migration/ProvocativeQuestionsSite/Provocative%20Questions/provocativequestions.nci.nih.gov/portal_css/GreenTheme/greentheme.css	(from http://provocativequestions.nci.nih.gov/)
09:07:16	859/859	---M--	200	added ('OK')	text/css	date:Tue,%2027%20Sep%202016%2013:07:12%20GMT	http://provocativequestions.nci.nih.gov/portal_css/GreenTheme/ploneCustom.css	C:/site_migration/ProvocativeQuestionsSite/Provocative%20Questions/provocativequestions.nci.nih.gov/portal_css/GreenTheme/ploneCustom.css	(from http://provocativequestions.nci.nih.gov/)
09:07:16	2295/2295	---M--	200	added ('OK')	application/octet-stream	date:Wed,%2005%20Dec%202007%2003:33:37%20GMT	http://provocativequestions.nci.nih.gov/favicon.ico	C:/site_migration/ProvocativeQuestionsSite/Provocative%20Questions/provocativequestions.nci.nih.gov/favicon.ico	(from http://provocativequestions.nci.nih.gov/)
09:07:17	38481/38481	---M--	200	added ('OK')	text/html	date:Tue,%2027%20Sep%202016%2013:07:13%20GMT	http://provocativequestions.nci.nih.gov/search_form	C:/site_migration/ProvocativeQuestionsSite/Provocative%20Questions/provocativequestions.nci.nih.gov/search_form.html	(from http://provocativequestions.nci.nih.gov/)
09:07:18	22403/22403	---M--	200	added ('OK')	text/html	date:Tue,%2027%20Sep%202016%2013:07:13%20GMT	http://provocativequestions.nci.nih.gov/author/adil	C:/site_migration/ProvocativeQuestionsSite/Provocative%20Questions/provocativequestions.nci.nih.gov/author/adil.html	(from http://provocativequestions.nci.nih.gov/)
09:07:18	32765/32765	---M--	200	added ('OK')	text/html	date:Tue,%2027%20Sep%202016%2013:07:14%20GMT	http://provocativequestions.nci.nih.gov/sitemap	C:/site_migration/ProvocativeQuestionsSite/Provocative%20Questions/provocativequestions.nci.nih.gov/sitemap.html	(from http://provocativequestions.nci.nih.gov/)
09:07:20	5119/5119	---M--	200	added ('OK')	image/gif	date:Mon,%2014%20Jul%202014%2012:10:26%20GMT	http://provocativequestions.nci.nih.gov/minibanner_nci.gif	C:/site_migration/ProvocativeQuestionsSite/Provocative%20Questions/provocativequestions.nci.nih.gov/minibanner_nci.gif	(from http://provocativequestions.nci.nih.gov/)
09:07:20	3146/3146	---M--	200	added ('OK')	image/gif	date:Mon,%2014%20Jul%202014%2012:10:26%20GMT	http://provocativequestions.nci.nih.gov/minibanner_nih.gif	C:/site_migration/ProvocativeQuestionsSite/Provocative%20Questions/provocativequestions.nci.nih.gov/minibanner_nih.gif	(from http://provocativequestions.nci.nih.gov/)
09:07:20	2293/2293	---M--	200	added ('OK')	image/gif	date:Mon,%2014%20Jul%202014%2012:10:26%20GMT	http://provocativequestions.nci.nih.gov/minibanner_cancer_gov.gif	C:/site_migration/ProvocativeQuestionsSite/Provocative%20Questions/provocativequestions.nci.nih.gov/minibanner_cancer_gov.gif	(from http://provocativequestions.nci.nih.gov/)
09:07:20	23925/23925	---M--	302	error ('Moved%20Temporarily')	text/html	date:Tue,%2027%20Sep%202016%2013:07:16%20GMT	http://provocativequestions.nci.nih.gov/rfa	C:/site_migration/ProvocativeQuestionsSite/Provocative%20Questions/provocativequestions.nci.nih.gov/rfa	(from http://provocativequestions.nci.nih.gov/)
09:07:21	103061/103061	---M--	200	added ('OK')	text/html	date:Tue,%2027%20Sep%202016%2013:07:17%20GMT	http://provocativequestions.nci.nih.gov/rfa/mainquestions_listview	C:/site_migration/ProvocativeQuestionsSite/Provocative%20Questions/provocativequestions.nci.nih.gov/rfa/mainquestions_listview.html	(from http://provocativequestions.nci.nih.gov/)
09:07:22	25292/25292	---M--	200	added ('OK')	text/html	date:Tue,%2027%20Sep%202016%2013:07:39%20GMT	http://provocativequestions.nci.nih.gov/community-dialog	C:/site_migration/ProvocativeQuestionsSite/Provocative%20Questions/provocativequestions.nci.nih.gov/community-dialog.html	(from http://provocativequestions.nci.nih.gov/)
09:07:23	25094/25094	---M--	200	added ('OK')	text/html	date:Tue,%2027%20Sep%202016%2013:07:40%20GMT	http://provocativequestions.nci.nih.gov/community-dialog/us-workshops	C:/site_migration/ProvocativeQuestionsSite/Provocative%20Questions/provocativequestions.nci.nih.gov/community-dialog/us-workshops.html	(from http://provocativequestions.nci.nih.gov/)
09:07:24	88438/88438	---M--	200	added ('OK')	text/html	date:Tue,%2027%20Sep%202016%2013:07:42%20GMT	http://provocativequestions.nci.nih.gov/community-dialog/us-workshops/provocative-questions	C:/site_migration/ProvocativeQuestionsSite/Provocative%20Questions/provocativequestions.nci.nih.gov/community-dialog/us-workshops/provocative-questions.html	(from http://provocativequestions.nci.nih.gov/)
09:07:28	313114/313114	---M--	200	added ('OK')	text/html	date:Tue,%2027%20Sep%202016%2013:07:44%20GMT	http://provocativequestions.nci.nih.gov/community-dialog/us-workshops/Questions	C:/site_migration/ProvocativeQuestionsSite/Provocative%20Questions/provocativequestions.nci.nih.gov/community-dialog/us-workshops/Questions.html	(from http://provocativequestions.nci.nih.gov/)
09:07:29	28786/28786	---M--	200	added ('OK')	text/html	date:Tue,%2027%20Sep%202016%2013:07:36%20GMT	http://provocativequestions.nci.nih.gov/meetings	C:/site_migration/ProvocativeQuestionsSite/Provocative%20Questions/provocativequestions.nci.nih.gov/meetings.html	(from http://provocativequestions.nci.nih.gov/)
09:07:30	27970/27970	---M--	200	added ('OK')	text/html	date:Tue,%2027%20Sep%202016%2013:07:39%20GMT	http://provocativequestions.nci.nih.gov/meetings/10-9-2010-pq-summary	C:/site_migration/ProvocativeQuestionsSite/Provocative%20Questions/provocativequestions.nci.nih.gov/meetings/10-9-2010-pq-summary.html	(from http://provocativequestions.nci.nih.gov/)
09:07:30	25196/25196	---M--	200	added ('OK')	text/html	date:Tue,%2027%20Sep%202016%2013:07:39%20GMT	http://provocativequestions.nci.nih.gov/meetings/Oct-9-2010-PQ-Roster.pdf/view	C:/site_migration/ProvocativeQuestionsSite/Provocative%20Questions/provocativequestions.nci.nih.gov/meetings/Oct-9-2010-PQ-Roster.pdf/view.html	(from http://provocativequestions.nci.nih.gov/)
09:07:31	25805/25805	---M--	200	added ('OK')	text/html	date:Tue,%2027%20Sep%202016%2013:07:40%20GMT	http://provocativequestions.nci.nih.gov/meetings/2-2-2011-pq-summary	C:/site_migration/ProvocativeQuestionsSite/Provocative%20Questions/provocativequestions.nci.nih.gov/meetings/2-2-2011-pq-summary.html	(from http://provocativequestions.nci.nih.gov/)
09:07:32	25184/25184	---M--	200	added ('OK')	text/html	date:Tue,%2027%20Sep%202016%2013:07:41%20GMT	http://provocativequestions.nci.nih.gov/meetings/PQ-2-2-2011-Roster.pdf/view	C:/site_migration/ProvocativeQuestionsSite/Provocative%20Questions/provocativequestions.nci.nih.gov/meetings/PQ-2-2-2011-Roster.pdf/view.html	(from http://provocativequestions.nci.nih.gov/)
09:07:33	25658/25658	---M--	200	added ('OK')	text/html	date:Tue,%2027%20Sep%202016%2013:07:42%20GMT	http://provocativequestions.nci.nih.gov/meetings/2-4-2011-pq-summary	C:/site_migration/ProvocativeQuestionsSite/Provocative%20Questions/provocativequestions.nci.nih.gov/meetings/2-4-2011-pq-summary.html	(from http://provocativequestions.nci.nih.gov/)
09:07:34	25184/25184	---M--	200	added ('OK')	text/html	date:Tue,%2027%20Sep%202016%2013:07:43%20GMT	http://provocativequestions.nci.nih.gov/meetings/PQ-2-4-2011-Roster.pdf/view	C:/site_migration/ProvocativeQuestionsSite/Provocative%20Questions/provocativequestions.nci.nih.gov/meetings/PQ-2-4-2011-Roster.pdf/view.html	(from http://provocativequestions.nci.nih.gov/)
09:07:35	25192/25192	---M--	200	added ('OK')	text/html	date:Tue,%2027%20Sep%202016%2013:07:44%20GMT	http://provocativequestions.nci.nih.gov/meetings/PQ-2-10-2011-Roster.pdf/view	C:/site_migration/ProvocativeQuestionsSite/Provocative%20Questions/provocativequestions.nci.nih.gov/meetings/PQ-2-10-2011-Roster.pdf/view.html	(from http://provocativequestions.nci.nih.gov/)
09:07:36	25297/25297	---M--	200	added ('OK')	text/html	date:Tue,%2027%20Sep%202016%2013:07:45%20GMT	http://provocativequestions.nci.nih.gov/meetings/7-11-2011-pq-summary	C:/site_migration/ProvocativeQuestionsSite/Provocative%20Questions/provocativequestions.nci.nih.gov/meetings/7-11-2011-pq-summary.html	(from http://provocativequestions.nci.nih.gov/)
09:07:37	25211/25211	---M--	200	added ('OK')	text/html	date:Tue,%2027%20Sep%202016%2013:07:46%20GMT	http://provocativequestions.nci.nih.gov/meetings/7-11-2011%20PQ%20Roster.pdf/view	C:/site_migration/ProvocativeQuestionsSite/Provocative%20Questions/provocativequestions.nci.nih.gov/meetings/7-11-2011%20PQ%20Roster.pdf/view.html	(from http://provocativequestions.nci.nih.gov/)
09:07:38	25297/25297	---M--	200	added ('OK')	text/html	date:Tue,%2027%20Sep%202016%2013:07:47%20GMT	http://provocativequestions.nci.nih.gov/meetings/7-21-2011-pq-summary	C:/site_migration/ProvocativeQuestionsSite/Provocative%20Questions/provocativequestions.nci.nih.gov/meetings/7-21-2011-pq-summary.html	(from http://provocativequestions.nci.nih.gov/)
09:07:39	25211/25211	---M--	200	added ('OK')	text/html	date:Tue,%2027%20Sep%202016%2013:07:48%20GMT	http://provocativequestions.nci.nih.gov/meetings/7-21-2011%20PQ%20Roster.pdf/view	C:/site_migration/ProvocativeQuestionsSite/Provocative%20Questions/provocativequestions.nci.nih.gov/meetings/7-21-2011%20PQ%20Roster.pdf/view.html	(from http://provocativequestions.nci.nih.gov/)
09:07:40	25300/25300	---M--	200	added ('OK')	text/html	date:Tue,%2027%20Sep%202016%2013:07:49%20GMT	http://provocativequestions.nci.nih.gov/meetings/8-2-2011-pq-summary	C:/site_migration/ProvocativeQuestionsSite/Provocative%20Questions/provocativequestions.nci.nih.gov/meetings/8-2-2011-pq-summary.html	(from http://provocativequestions.nci.nih.gov/)
09:07:41	25203/25203	---M--	200	added ('OK')	text/html	date:Tue,%2027%20Sep%202016%2013:07:50%20GMT	http://provocativequestions.nci.nih.gov/meetings/8-2-2011%20PQ%20Roster.pdf/view	C:/site_migration/ProvocativeQuestionsSite/Provocative%20Questions/provocativequestions.nci.nih.gov/meetings/8-2-2011%20PQ%20Roster.pdf/view.html	(from http://provocativequestions.nci.nih.gov/)
09:07:42	25292/25292	---M--	200	added ('OK')	text/html	date:Tue,%2027%20Sep%202016%2013:07:51%20GMT	http://provocativequestions.nci.nih.gov/meetings/8-4-2011-pq-summary	C:/site_migration/ProvocativeQuestionsSite/Provocative%20Questions/provocativequestions.nci.nih.gov/meetings/8-4-2011-pq-summary.html	(from http://provocativequestions.nci.nih.gov/)
09:07:43	25203/25203	---M--	200	added ('OK')	text/html	date:Tue,%2027%20Sep%202016%2013:07:52%20GMT	http://provocativequestions.nci.nih.gov/meetings/8-4-2011%20PQ%20Roster.pdf/view	C:/site_migration/ProvocativeQuestionsSite/Provocative%20Questions/provocativequestions.nci.nih.gov/meetings/8-4-2011%20PQ%20Roster.pdf/view.html	(from http://provocativequestions.nci.nih.gov/)
09:07:44	28516/28516	---M--	200	added ('OK')	text/html	date:Tue,%2027%20Sep%202016%2013:07:53%20GMT	http://provocativequestions.nci.nih.gov/archived-rfas-and-pqs	C:/site_migration/ProvocativeQuestionsSite/Provocative%20Questions/provocativequestions.nci.nih.gov/archived-rfas-and-pqs.html	(from http://provocativequestions.nci.nih.gov/)
09:07:46	24740/24740	---M--	200	added ('OK')	text/html	date:Tue,%2027%20Sep%202016%2013:07:54%20GMT	http://provocativequestions.nci.nih.gov/archived-rfas-and-pqs/rfa-archive-2011	C:/site_migration/ProvocativeQuestionsSite/Provocative%20Questions/provocativequestions.nci.nih.gov/archived-rfas-and-pqs/rfa-archive-2011.html	(from http://provocativequestions.nci.nih.gov/)
09:07:46	24990/24990	---M--	200	added ('OK')	text/html	date:Tue,%2027%20Sep%202016%2013:07:55%20GMT	http://provocativequestions.nci.nih.gov/archived-rfas-and-pqs/rfa-archive-2012	C:/site_migration/ProvocativeQuestionsSite/Provocative%20Questions/provocativequestions.nci.nih.gov/archived-rfas-and-pqs/rfa-archive-2012.html	(from http://provocativequestions.nci.nih.gov/)
09:07:49	25312/25312	---M--	200	added ('OK')	text/html	date:Tue,%2027%20Sep%202016%2013:07:58%20GMT	http://provocativequestions.nci.nih.gov/archived-rfas-and-pqs/rfa-archive-2013	C:/site_migration/ProvocativeQuestionsSite/Provocative%20Questions/provocativequestions.nci.nih.gov/archived-rfas-and-pqs/rfa-archive-2013.html	(from http://provocativequestions.nci.nih.gov/)
09:07:50	26522/26522	---M--	200	added ('OK')	text/html	date:Tue,%2027%20Sep%202016%2013:07:59%20GMT	http://provocativequestions.nci.nih.gov/about	C:/site_migration/ProvocativeQuestionsSite/Provocative%20Questions/provocativequestions.nci.nih.gov/about.html	(from http://provocativequestions.nci.nih.gov/)
09:07:51	25443/25443	---M--	200	added ('OK')	text/html	date:Tue,%2027%20Sep%202016%2013:07:59%20GMT	http://provocativequestions.nci.nih.gov/indian-pq-workshops	C:/site_migration/ProvocativeQuestionsSite/Provocative%20Questions/provocativequestions.nci.nih.gov/indian-pq-workshops.html	(from http://provocativequestions.nci.nih.gov/)
09:07:53	177815/177815	---M--	200	added ('OK')	text/html	date:Tue,%2027%20Sep%202016%2013:08:00%20GMT	http://provocativequestions.nci.nih.gov/indian-pq-workshops/Questions	C:/site_migration/ProvocativeQuestionsSite/Provocative%20Questions/provocativequestions.nci.nih.gov/indian-pq-workshops/Questions.html	(from http://provocativequestions.nci.nih.gov/)
09:07:56	625/625	---M--	200	added ('OK')	application/x-javascript	date:Thu,%2016%20Dec%202010%2018:21:59%20GMT	http://provocativequestions.nci.nih.gov/suckerfish.js	C:/site_migration/ProvocativeQuestionsSite/Provocative%20Questions/provocativequestions.nci.nih.gov/suckerfish.js	(from http://provocativequestions.nci.nih.gov/)
09:07:56	10220/10220	---M--	200	added ('OK')	application/x-javascript	date:Tue,%2027%20Sep%202016%2013:07:51%20GMT	http://provocativequestions.nci.nih.gov/swfobject.js	C:/site_migration/ProvocativeQuestionsSite/Provocative%20Questions/provocativequestions.nci.nih.gov/swfobject.js	(from http://provocativequestions.nci.nih.gov/)
09:07:56	28040/28040	---M--	200	added ('OK')	text/html	date:Tue,%2027%20Sep%202016%2013:07:51%20GMT	http://provocativequestions.nci.nih.gov/contact_us	C:/site_migration/ProvocativeQuestionsSite/Provocative%20Questions/provocativequestions.nci.nih.gov/contact_us.html	(from http://provocativequestions.nci.nih.gov/)
09:07:56	578/578	---M-Z	200	added ('OK')	application/x-javascript	etag:%2202e9ab276a4d11:0%22	http://static.cancer.gov/webanalytics/WA_PQ_pageLoad.js	C:/site_migration/ProvocativeQuestionsSite/Provocative%20Questions/static.cancer.gov/webanalytics/WA_PQ_pageLoad.js	(from http://provocativequestions.nci.nih.gov/)
09:07:57	23343/23343	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2027%20Sep%202016%2013:07:52%20GMT	http://provocativequestions.nci.nih.gov/GET	C:/site_migration/ProvocativeQuestionsSite/Provocative%20Questions/provocativequestions.nci.nih.gov/GET	(from http://provocativequestions.nci.nih.gov/portal_javascripts/GreenTheme/ploneScripts5880.js)
09:07:58	23345/23345	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2027%20Sep%202016%2013:07:53%20GMT	http://provocativequestions.nci.nih.gov/POST	C:/site_migration/ProvocativeQuestionsSite/Provocative%20Questions/provocativequestions.nci.nih.gov/POST	(from http://provocativequestions.nci.nih.gov/portal_javascripts/GreenTheme/ploneScripts5880.js)
09:07:59	1211/1211	---M--	200	added ('OK')	image/gif	date:Mon,%2014%20Jul%202014%2012:10:26%20GMT	http://provocativequestions.nci.nih.gov/bullet.gif	C:/site_migration/ProvocativeQuestionsSite/Provocative%20Questions/provocativequestions.nci.nih.gov/bullet.gif	(from http://provocativequestions.nci.nih.gov/portal_css/GreenTheme/base.css)
09:07:59	460/460	---M--	200	added ('OK')	image/gif	date:Tue,%2027%20Sep%202016%2013:08:08%20GMT	http://provocativequestions.nci.nih.gov/input_background.gif	C:/site_migration/ProvocativeQuestionsSite/Provocative%20Questions/provocativequestions.nci.nih.gov/input_background.gif	(from http://provocativequestions.nci.nih.gov/portal_css/GreenTheme/base.css)
09:07:59	48/48	---M--	200	added ('OK')	image/gif	date:Tue,%2027%20Sep%202016%2013:08:08%20GMT	http://provocativequestions.nci.nih.gov/required.gif	C:/site_migration/ProvocativeQuestionsSite/Provocative%20Questions/provocativequestions.nci.nih.gov/required.gif	(from http://provocativequestions.nci.nih.gov/portal_css/GreenTheme/public.css)
09:07:59	12641/12641	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Jul%202014%2012:10:26%20GMT	http://provocativequestions.nci.nih.gov/portal_css/GreenTheme/logo.jpg	C:/site_migration/ProvocativeQuestionsSite/Provocative%20Questions/provocativequestions.nci.nih.gov/portal_css/GreenTheme/logo.jpg	(from http://provocativequestions.nci.nih.gov/portal_css/GreenTheme/public.css)
09:07:59	23401/23401	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2027%20Sep%202016%2013:08:08%20GMT	http://provocativequestions.nci.nih.gov/portal_css/GreenTheme/logobg.jpg	C:/site_migration/ProvocativeQuestionsSite/Provocative%20Questions/provocativequestions.nci.nih.gov/portal_css/GreenTheme/logobg.jpg	(from http://provocativequestions.nci.nih.gov/portal_css/GreenTheme/public.css)
09:08:00	924/924	---M--	200	added ('OK')	image/gif	date:Tue,%2027%20Sep%202016%2013:08:09%20GMT	http://provocativequestions.nci.nih.gov/user.gif	C:/site_migration/ProvocativeQuestionsSite/Provocative%20Questions/provocativequestions.nci.nih.gov/user.gif	(from http://provocativequestions.nci.nih.gov/portal_css/GreenTheme/public.css)
09:08:00	997/997	---M--	200	added ('OK')	image/gif	date:Wed,%2005%20Dec%202007%2003:33:37%20GMT	http://provocativequestions.nci.nih.gov/info_icon.gif	C:/site_migration/ProvocativeQuestionsSite/Provocative%20Questions/provocativequestions.nci.nih.gov/info_icon.gif	(from http://provocativequestions.nci.nih.gov/portal_css/GreenTheme/public.css)
09:08:00	1190/1190	---M--	200	added ('OK')	image/gif	date:Tue,%2027%20Sep%202016%2013:08:09%20GMT	http://provocativequestions.nci.nih.gov/plone_powered.gif	C:/site_migration/ProvocativeQuestionsSite/Provocative%20Questions/provocativequestions.nci.nih.gov/plone_powered.gif	(from http://provocativequestions.nci.nih.gov/portal_css/GreenTheme/public.css)
09:08:01	1140/1140	---M--	200	added ('OK')	image/gif	date:Tue,%2027%20Sep%202016%2013:08:10%20GMT	http://provocativequestions.nci.nih.gov/colophon_sec508.gif	C:/site_migration/ProvocativeQuestionsSite/Provocative%20Questions/provocativequestions.nci.nih.gov/colophon_sec508.gif	(from http://provocativequestions.nci.nih.gov/portal_css/GreenTheme/public.css)
09:08:01	295/295	---M--	200	added ('OK')	image/gif	date:Tue,%2027%20Sep%202016%2013:08:10%20GMT	http://provocativequestions.nci.nih.gov/colophon_wai-aa.gif	C:/site_migration/ProvocativeQuestionsSite/Provocative%20Questions/provocativequestions.nci.nih.gov/colophon_wai-aa.gif	(from http://provocativequestions.nci.nih.gov/portal_css/GreenTheme/public.css)
09:08:01	413/413	---M--	200	added ('OK')	image/png	date:Tue,%2027%20Sep%202016%2013:08:10%20GMT	http://provocativequestions.nci.nih.gov/colophon_xhtml.png	C:/site_migration/ProvocativeQuestionsSite/Provocative%20Questions/provocativequestions.nci.nih.gov/colophon_xhtml.png	(from http://provocativequestions.nci.nih.gov/portal_css/GreenTheme/public.css)
09:08:01	343/343	---M--	200	added ('OK')	image/png	date:Tue,%2027%20Sep%202016%2013:08:10%20GMT	http://provocativequestions.nci.nih.gov/colophon_css.png	C:/site_migration/ProvocativeQuestionsSite/Provocative%20Questions/provocativequestions.nci.nih.gov/colophon_css.png	(from http://provocativequestions.nci.nih.gov/portal_css/GreenTheme/public.css)
09:08:01	307/307	---M--	200	added ('OK')	image/png	date:Tue,%2027%20Sep%202016%2013:08:11%20GMT	http://provocativequestions.nci.nih.gov/colophon_anybrowser.png	C:/site_migration/ProvocativeQuestionsSite/Provocative%20Questions/provocativequestions.nci.nih.gov/colophon_anybrowser.png	(from http://provocativequestions.nci.nih.gov/portal_css/GreenTheme/public.css)
09:08:02	1185/1185	---M--	200	added ('OK')	image/png	date:Tue,%2027%20Sep%202016%2013:08:11%20GMT	http://provocativequestions.nci.nih.gov/polaroid-single.png	C:/site_migration/ProvocativeQuestionsSite/Provocative%20Questions/provocativequestions.nci.nih.gov/polaroid-single.png	(from http://provocativequestions.nci.nih.gov/portal_css/GreenTheme/public.css)
09:08:02	1706/1706	---M--	200	added ('OK')	image/png	date:Tue,%2027%20Sep%202016%2013:08:11%20GMT	http://provocativequestions.nci.nih.gov/polaroid-multi.png	C:/site_migration/ProvocativeQuestionsSite/Provocative%20Questions/provocativequestions.nci.nih.gov/polaroid-multi.png	(from http://provocativequestions.nci.nih.gov/portal_css/GreenTheme/public.css)
09:08:02	97/97	---M--	200	added ('OK')	image/gif	date:Tue,%2027%20Sep%202016%2013:08:11%20GMT	http://provocativequestions.nci.nih.gov/arrowUp.gif	C:/site_migration/ProvocativeQuestionsSite/Provocative%20Questions/provocativequestions.nci.nih.gov/arrowUp.gif	(from http://provocativequestions.nci.nih.gov/portal_css/GreenTheme/public.css)
09:08:02	917/917	---M--	200	added ('OK')	image/gif	date:Tue,%2027%20Sep%202016%2013:08:11%20GMT	http://provocativequestions.nci.nih.gov/topic_icon.gif	C:/site_migration/ProvocativeQuestionsSite/Provocative%20Questions/provocativequestions.nci.nih.gov/topic_icon.gif	(from http://provocativequestions.nci.nih.gov/portal_css/GreenTheme/public.css)
